term,JHarlan2,HLBlack,WODouglas,PStewart,TMarshall,WJBrennan,BRWhite,EWarren,TCClark,FFrankfurter,CEWhittaker,HHBurton,SFReed,AFortas,AJGoldberg,SMinton,RHJackson,WEBurger,HABlackmun,LFPowell,WHRehnquist,JPStevens,SDOConnor,AScalia,AMKennedy,DHSouter,CThomas,RBGinsburg,SGBreyer
1974,,,False,True,True,True,True,,,,,,,,,,,True,True,,True,,,,,,,,
1974,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,,,,,,,,
1974,,,,True,False,False,True,,,,,,,,,,,True,True,,True,,,,,,,,
1974,,,,True,False,False,False,,,,,,,,,,,True,False,False,True,,,,,,,,
1974,,,False,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,True,True,True,True,True,,,,,,,,,,,True,True,True,False,,,,,,,,
1974,,,False,True,True,True,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,True,False,True,True,True,,,,,,,,,,,False,True,False,True,,,,,,,,
1974,,,True,False,True,True,False,,,,,,,,,,,False,False,False,False,,,,,,,,
1974,,,False,True,True,True,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,True,False,False,False,False,,,,,,,,,,,False,False,False,True,,,,,,,,
1974,,,True,True,True,True,True,,,,,,,,,,,True,True,True,False,,,,,,,,
1974,,,False,True,True,True,True,,,,,,,,,,,True,True,True,False,,,,,,,,
1974,,,False,False,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,True,False,False,True,True,,,,,,,,,,,True,True,False,True,,,,,,,,
1974,,,False,True,True,False,True,,,,,,,,,,,True,False,True,True,,,,,,,,
1974,,,False,False,False,True,False,,,,,,,,,,,False,False,False,False,,,,,,,,
1974,,,True,True,True,True,False,,,,,,,,,,,True,True,True,False,,,,,,,,
1974,,,False,True,True,False,False,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,False,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,True,False,False,True,True,,,,,,,,,,,False,False,False,False,,,,,,,,
1974,,,True,False,False,False,False,,,,,,,,,,,True,False,False,False,,,,,,,,
1974,,,,False,True,True,True,,,,,,,,,,,True,True,True,False,,,,,,,,
1974,,,True,True,True,True,False,,,,,,,,,,,False,True,True,False,,,,,,,,
1974,,,False,True,True,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,True,False,False,True,False,,,,,,,,,,,False,True,False,False,,,,,,,,
1974,,,False,True,True,True,True,,,,,,,,,,,True,True,,True,,,,,,,,
1974,,,False,False,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,False,True,False,False,True,,,,,,,,,,,True,True,,True,,,,,,,,
1974,,,False,True,True,True,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,True,True,True,True,True,,,,,,,,,,,False,True,,True,,,,,,,,
1974,,,True,True,True,False,False,,,,,,,,,,,False,False,True,False,,,,,,,,
1974,,,True,False,True,True,True,,,,,,,,,,,False,False,False,False,,,,,,,,
1974,,,False,False,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,True,True,False,False,False,,,,,,,,,,,False,False,True,False,,,,,,,,
1974,,,True,False,True,True,True,,,,,,,,,,,False,False,False,False,,,,,,,,
1974,,,False,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1974,,,True,True,True,True,True,,,,,,,,,,,False,False,True,False,,,,,,,,
1974,,,True,True,True,True,True,,,,,,,,,,,False,False,True,False,,,,,,,,
1974,,,True,True,True,True,False,,,,,,,,,,,False,False,False,False,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,True,True,True,,,,,,,,,,,False,False,True,False,,,,,,,,
1975,,,,True,False,False,False,,,,,,,,,,,False,False,False,True,,,,,,,,
1975,,,,True,True,True,False,,,,,,,,,,,False,True,True,False,,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,False,True,True,False,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,False,True,True,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,True,False,False,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,True,True,True,,,,,,,,,,,False,True,True,False,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,False,False,False,False,,,,,,,,,,,False,True,False,True,,,,,,,,
1975,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,True,True,True,,,,,,,,,,,False,True,False,False,,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,True,False,True,True,False,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,False,True,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,True,False,True,,,,,,,,,,,True,False,True,True,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,False,False,True,False,,,,,,,,,,,False,False,False,False,,,,,,,,
1975,,,,False,False,False,False,,,,,,,,,,,True,True,False,True,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,True,True,True,False,,,,,,,,,,,False,False,False,False,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,False,,True,False,,,,,,,,,,,False,False,False,False,,,,,,,,
1975,,,,True,True,True,True,,,,,,,,,,,True,True,True,False,,,,,,,,
1975,,,,False,False,False,True,,,,,,,,,,,True,False,True,True,True,,,,,,,
1975,,,,False,False,False,False,,,,,,,,,,,False,False,False,True,,,,,,,,
1975,,,,False,,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1975,,,,False,False,False,True,,,,,,,,,,,True,True,False,True,False,,,,,,,
1975,,,,False,False,False,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1975,,,,True,False,False,False,,,,,,,,,,,False,False,False,True,False,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,False,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,False,True,False,False,False,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,False,False,False,False,False,,,,,,,
1975,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,True,True,,True,False,,,,,,,
1975,,,,False,False,False,False,,,,,,,,,,,False,False,False,True,,,,,,,,
1975,,,,True,True,True,True,,,,,,,,,,,True,False,True,False,False,,,,,,,
1975,,,,False,False,False,False,,,,,,,,,,,True,False,False,True,False,,,,,,,
1975,,,,False,False,True,True,,,,,,,,,,,False,False,,False,,,,,,,,
1975,,,,True,True,False,True,,,,,,,,,,,True,True,False,True,False,,,,,,,
1975,,,,True,True,True,True,,,,,,,,,,,True,True,True,False,False,,,,,,,
1975,,,,True,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1975,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,False,,,,,,,
1975,,,,False,True,True,False,,,,,,,,,,,False,True,False,False,False,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,False,False,False,True,,,,,,,,,,,True,False,True,True,True,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,True,True,True,True,,,,,,,,,,,True,True,False,True,True,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,True,True,True,False,False,,,,,,,
1975,,,,False,False,False,True,,,,,,,,,,,False,False,False,True,False,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1975,,,,True,False,True,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,True,False,False,,,,,,,,,,,False,False,False,False,,,,,,,,
1975,,,,False,False,False,False,,,,,,,,,,,True,False,True,True,,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,False,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1975,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1975,,,,True,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,True,True,True,False,,,,,,,,
1975,,,,True,True,True,False,,,,,,,,,,,False,True,True,False,False,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,False,True,False,False,True,,,,,,,
1975,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,False,,,,,,,
1975,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,False,,,,,,,
1975,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,False,,,,,,,
1975,,,,True,True,True,False,,,,,,,,,,,False,False,True,False,True,,,,,,,
1975,,,,True,True,True,False,,,,,,,,,,,False,False,True,False,True,,,,,,,
1975,,,,False,False,False,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,False,True,True,False,,,,,,,,,,,False,False,True,False,True,,,,,,,
1975,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1975,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1975,,,,False,True,True,True,,,,,,,,,,,True,True,False,False,True,,,,,,,
1976,,,,True,True,False,True,,,,,,,,,,,False,False,False,True,True,,,,,,,
1976,,,,True,True,False,True,,,,,,,,,,,True,True,False,True,False,,,,,,,
1976,,,,False,False,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,False,True,True,False,True,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,False,False,True,True,False,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,False,False,False,False,False,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,False,False,False,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,False,False,True,False,False,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,True,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,False,True,True,True,,,,,,,,,,,False,True,False,False,True,,,,,,,
1976,,,,False,,False,False,,,,,,,,,,,True,False,False,False,False,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,True,True,False,True,False,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,False,False,False,True,False,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,True,False,True,False,,,,,,,
1976,,,,True,True,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,True,False,True,True,False,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,False,False,False,True,False,,,,,,,
1976,,,,False,False,False,False,,,,,,,,,,,True,False,False,,False,,,,,,,
1976,,,,True,True,True,False,,,,,,,,,,,False,False,False,False,False,,,,,,,
1976,,,,False,True,True,True,,,,,,,,,,,False,False,False,False,True,,,,,,,
1976,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,False,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,False,True,False,True,False,,,,,,,
1976,,,,False,True,False,True,,,,,,,,,,,False,False,False,False,False,,,,,,,
1976,,,,False,True,True,True,,,,,,,,,,,False,False,True,False,True,,,,,,,
1976,,,,False,True,True,True,,,,,,,,,,,False,False,False,False,False,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,True,False,False,True,False,,,,,,,
1976,,,,,False,False,False,,,,,,,,,,,True,True,,True,True,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,True,False,False,,,,,,,,,,,False,False,False,True,True,,,,,,,
1976,,,,True,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,True,True,False,,True,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,False,True,True,False,,,,,,,,,,,False,True,True,False,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,False,False,False,,False,,,,,,,
1976,,,,True,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,True,True,False,,,,,,,,,,,False,False,True,False,True,,,,,,,
1976,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,False,,,,,,,
1976,,,,False,False,False,False,,,,,,,,,,,True,False,False,True,False,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,False,True,True,True,,,,,,,
1976,,,,True,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,False,False,False,False,,,,,,,,,,,False,False,False,,True,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,True,False,True,False,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,True,False,True,True,False,,,,,,,
1976,,,,False,True,False,False,,,,,,,,,,,False,False,False,False,False,,,,,,,
1976,,,,True,True,False,True,,,,,,,,,,,True,True,True,,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,False,False,True,False,True,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,True,True,True,,False,,,,,,,
1976,,,,False,True,True,True,,,,,,,,,,,False,False,False,False,False,,,,,,,
1976,,,,False,True,True,False,,,,,,,,,,,False,False,True,,False,,,,,,,
1976,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,True,False,False,False,,,,,,,
1976,,,,False,False,False,False,,,,,,,,,,,True,False,False,True,False,,,,,,,
1976,,,,False,False,False,True,,,,,,,,,,,True,False,True,False,,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,False,True,True,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,False,True,True,True,,,,,,,
1976,,,,False,True,True,False,,,,,,,,,,,False,True,False,False,False,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,False,True,True,True,,,,,,,
1976,,,,False,False,False,False,,,,,,,,,,,False,True,False,True,False,,,,,,,
1976,,,,False,True,True,False,,,,,,,,,,,False,False,False,,False,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,True,True,False,True,,,,,,,,,,,True,True,True,,True,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1976,,,,False,False,False,False,,,,,,,,,,,True,False,False,True,False,,,,,,,
1976,,,,True,False,False,True,,,,,,,,,,,True,True,False,True,False,,,,,,,
1976,,,,True,True,True,True,,,,,,,,,,,False,True,True,False,True,,,,,,,
1976,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,False,False,False,True,,,,,,,,,,,True,True,True,False,False,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,False,False,True,True,True,,,,,,,
1977,,,,True,True,True,False,,,,,,,,,,,False,True,True,False,True,,,,,,,
1977,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1977,,,,False,True,False,True,,,,,,,,,,,True,False,True,True,False,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,True,,True,True,False,,,,,,,
1977,,,,False,True,True,True,,,,,,,,,,,True,False,True,True,False,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,True,False,False,True,True,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,False,False,False,True,False,,,,,,,
1977,,,,False,False,False,True,,,,,,,,,,,False,True,False,False,False,,,,,,,
1977,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,False,,True,False,False,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,False,True,True,True,False,,,,,,,
1977,,,,True,True,False,True,,,,,,,,,,,True,,True,True,False,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,True,,False,True,True,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,True,False,True,True,True,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,False,True,True,False,False,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1977,,,,True,False,,True,,,,,,,,,,,False,True,True,True,True,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,True,,True,True,True,,,,,,,
1977,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1977,,,,False,True,,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1977,,,,False,False,,True,,,,,,,,,,,True,True,False,True,True,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,False,True,False,True,False,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,True,,False,True,False,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,True,False,False,False,True,,,,,,,
1977,,,,False,True,,True,,,,,,,,,,,False,,False,True,True,,,,,,,
1977,,,,True,True,True,False,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,True,True,,True,,,,,,,,,,,False,True,True,False,True,,,,,,,
1977,,,,True,False,False,False,,,,,,,,,,,True,True,True,False,True,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,True,False,False,True,True,,,,,,,
1977,,,,True,True,True,False,,,,,,,,,,,True,,True,True,True,,,,,,,
1977,,,,True,True,False,False,,,,,,,,,,,True,True,False,True,True,,,,,,,
1977,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,False,,,,,,,
1977,,,,True,False,,False,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1977,,,,True,True,True,False,,,,,,,,,,,False,False,True,True,True,,,,,,,
1977,,,,False,True,False,True,,,,,,,,,,,True,True,True,False,False,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,True,True,False,True,True,,,,,,,
1977,,,,False,False,,False,,,,,,,,,,,False,True,False,True,True,,,,,,,
1977,,,,False,True,True,True,,,,,,,,,,,False,False,False,False,False,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,True,True,,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,True,True,True,False,False,,,,,,,
1977,,,,False,False,,False,,,,,,,,,,,False,False,False,True,False,,,,,,,
1977,,,,,True,True,True,,,,,,,,,,,False,True,,False,False,,,,,,,
1977,,,,False,False,,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,True,True,False,False,,,,,,,,,,,True,False,True,True,True,,,,,,,
1977,,,,True,False,,True,,,,,,,,,,,True,False,True,True,True,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,False,True,True,False,True,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,True,True,False,False,True,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,False,False,False,False,False,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,True,False,True,True,False,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,True,False,True,False,True,,,,,,,
1977,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,False,True,,False,False,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,False,True,True,True,False,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,False,True,False,False,False,,,,,,,
1977,,,,False,False,True,False,,,,,,,,,,,False,True,True,False,False,,,,,,,
1977,,,,False,True,True,True,,,,,,,,,,,False,True,True,False,False,,,,,,,
1977,,,,True,True,False,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1977,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,True,False,False,True,False,,,,,,,
1977,,,,False,True,True,True,,,,,,,,,,,False,True,True,False,True,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,False,True,True,False,True,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,False,True,False,True,True,,,,,,,
1977,,,,False,False,False,True,,,,,,,,,,,True,False,True,True,False,,,,,,,
1977,,,,True,,False,True,,,,,,,,,,,True,,False,True,False,,,,,,,
1977,,,,False,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1977,,,,False,True,True,True,,,,,,,,,,,True,True,True,False,False,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,True,False,False,True,True,,,,,,,
1977,,,,True,True,True,True,,,,,,,,,,,False,True,True,False,True,,,,,,,
1977,,,,True,False,False,True,,,,,,,,,,,True,True,False,True,True,,,,,,,
1977,,,,True,False,False,False,,,,,,,,,,,True,,True,True,True,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,False,,False,True,False,,,,,,,
1977,,,,False,True,True,True,,,,,,,,,,,False,True,True,False,False,,,,,,,
1977,,,,True,False,False,False,,,,,,,,,,,False,False,False,True,False,,,,,,,
1977,,,,True,True,,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1977,,,,True,True,,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1977,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1977,,,,False,True,True,True,,,,,,,,,,,False,False,True,False,False,,,,,,,
1977,,,,False,False,False,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1978,,,,True,False,False,False,,,,,,,,,,,True,False,True,True,False,,,,,,,
1978,,,,False,True,True,True,,,,,,,,,,,False,False,False,False,False,,,,,,,
1978,,,,True,True,True,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1978,,,,False,True,True,True,,,,,,,,,,,False,False,False,False,True,,,,,,,
1978,,,,False,True,True,True,,,,,,,,,,,True,True,True,False,False,,,,,,,
1978,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1978,,,,True,True,True,True,,,,,,,,,,,True,True,True,False,False,,,,,,,
1978,,,,False,True,True,True,,,,,,,,,,,False,False,False,False,True,,,,,,,
1978,,,,False,False,False,False,,,,,,,,,,,False,False,False,True,False,,,,,,,
1978,,,,True,True,True,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1978,,,,False,False,False,True,,,,,,,,,,,True,False,False,True,False,,,,,,,
1978,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1978,,,,False,True,True,True,,,,,,,,,,,True,True,True,False,True,,,,,,,
1978,,,,True,False,True,True,,,,,,,,,,,True,False,True,True,True,,,,,,,
1978,,,,True,False,True,True,,,,,,,,,,,True,True,True,True,,,,,,,,
1978,,,,True,False,True,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1978,,,,True,True,True,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1978,,,,False,True,True,False,,,,,,,,,,,True,False,True,False,False,,,,,,,
1978,,,,True,True,True,True,,,,,,,,,,,False,True,False,False,True,,,,,,,
1978,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,False,,,,,,,
1978,,,,False,True,True,False,,,,,,,,,,,False,True,False,False,True,,,,,,,
1978,,,,False,False,False,False,,,,,,,,,,,True,True,False,True,False,,,,,,,
1978,,,,False,False,False,False,,,,,,,,,,,True,True,False,False,False,,,,,,,
1978,,,,True,False,False,False,,,,,,,,,,,False,False,False,True,True,,,,,,,
1978,,,,False,True,True,True,,,,,,,,,,,False,True,False,False,False,,,,,,,
1978,,,,True,False,False,False,,,,,,,,,,,True,False,True,False,False,,,,,,,
1978,,,,True,False,False,False,,,,,,,,,,,True,True,True,True,True,,,,,,,
1978,,,,False,True,True,True,,,,,,,,,,,False,True,False,False,True,,,,,,,
1978,,,,False,False,False,False,,,,,,,,,,,False,False,False,True,False,,,,,,,
1978,,,,False,True,True,False,,,,,,,,,,,False,False,False,False,True,,,,,,,
1978,,,,True,False,False,True,,,,,,,,,,,True,True,True,True,True,,,,,,,
1978,,,,True,True,True,True,,,,,,,,,,,True,True,True,True,False,,,,,,,
1978,,,,True,False,False,True,,,,,,,,,,,True,False,True,True,False,,,,,,,
